age,workclass,education,maritalStatus,occupation,relationship,race,gender,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
39,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,1
43,private,hs_grad,married,other,unmarried,White,Female,0,0,38,USA,0
42,fedGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
23,private,hs_grad,single,other,notInFamily,White,Female,0,0,37,USA,0
23,private,hs_grad,single,other,notInFamily,White,Female,0,0,35,USA,0
23,selfEmployed,hs_grad,single,whiteCollar,ownChild,White,Male,0,0,40,USA,0
54,private,bachelors,married,professional,husband,White,Male,0,1977,40,USA,1
23,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
58,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,1
46,private,masters_doctorate,married,professional,notInFamily,White,Male,0,0,40,USA,0
29,private,masters_doctorate,married,professional,husband,White,Male,0,0,45,USA,1
53,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
77,otherGov,dropout,married,other,husband,White,Male,0,0,8,notUSA,0
37,private,bachelors,married,sales,husband,White,Male,0,0,50,USA,0
18,private,dropout,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
36,private,bachelors,married,professional,unmarried,White,Female,0,0,45,USA,0
34,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,45,USA,0
45,private,hs_grad,married,sales,husband,White,Male,0,0,55,USA,1
64,fedGov,associates,married,other,husband,Black,Male,0,0,40,USA,0
24,private,dropout,married,other,ownChild,White,Female,0,0,35,USA,0
37,private,bachelors,single,whiteCollar,notInFamily,White,Male,0,0,45,USA,0
48,private,hs_grad,married,blueCollar,husband,White,Male,0,1485,55,USA,1
42,private,hs_grad,married,professional,unmarried,White,Female,0,0,40,USA,0
28,private,hs_grad,single,other,notInFamily,White,Male,0,0,40,USA,0
31,private,bachelors,single,sales,unmarried,Black,Female,0,0,40,USA,0
34,private,hs_grad,single,other,unmarried,Black,Female,0,0,40,USA,0
31,selfEmployed,bachelors,married,blueCollar,husband,White,Male,0,0,70,USA,0
33,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
47,otherGov,dropout,married,blueCollar,unmarried,AmerIndianEskimo,Male,0,0,50,USA,0
27,private,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,0
36,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
31,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,0
56,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
18,private,dropout,single,sales,ownChild,White,Female,0,0,12,USA,0
54,selfEmployed,bachelors,married,sales,unmarried,White,Male,0,0,60,USA,0
27,otherGov,hs_grad,married,other,ownChild,White,Female,0,0,40,USA,0
65,selfEmployed,masters_doctorate,married,sales,husband,White,Male,10605,0,44,USA,1
65,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,24,USA,0
21,private,hs_grad,single,other,ownChild,Black,Female,0,0,48,USA,0
22,private,hs_grad,married,whiteCollar,husband,Black,Male,0,0,40,USA,0
32,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
42,private,dropout,married,blueCollar,husband,White,Male,0,0,35,USA,1
32,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
21,private,hs_grad,single,other,ownChild,White,Male,0,0,20,USA,0
49,selfEmployed,hs_grad,married,sales,husband,White,Male,0,0,50,USA,1
30,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,43,USA,0
20,private,hs_grad,single,other,ownChild,White,Female,0,0,11,USA,0
55,private,hs_grad,married,professional,ownChild,White,Female,0,0,40,USA,0
46,selfEmployed,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
31,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
31,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,1887,40,USA,1
58,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
34,private,dropout,married,blueCollar,ownChild,White,Female,0,0,40,USA,0
65,fedGov,hs_grad,married,other,husband,White,Male,0,0,48,USA,1
48,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
44,private,hs_grad,married,blueCollar,husband,Black,Male,0,0,40,USA,1
26,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
45,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
19,private,hs_grad,single,sales,ownChild,White,Female,0,0,30,USA,0
45,private,bachelors,married,professional,husband,White,Male,0,0,40,notUSA,0
36,otherGov,hs_grad,married,professional,husband,Black,Male,0,0,40,USA,1
45,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,1740,56,USA,0
43,private,hs_grad,married,other,unmarried,Black,Female,0,0,35,USA,0
62,private,dropout,married,blueCollar,notInFamily,White,Female,0,0,40,USA,0
31,private,associates,single,whiteCollar,otherRelative,White,Female,0,0,40,USA,0
46,otherGov,bachelors,single,professional,notInFamily,White,Male,0,0,40,USA,0
38,private,hs_grad,married,other,wife,White,Female,0,0,43,USA,0
51,private,hs_grad,married,sales,notInFamily,White,Female,0,0,38,USA,1
22,private,hs_grad,single,sales,ownChild,White,Female,0,0,22,USA,0
46,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,0
67,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
55,private,hs_grad,married,blueCollar,husband,AmerIndianEskimo,Male,0,0,40,USA,1
24,private,associates,married,professional,husband,White,Male,0,0,40,USA,1
41,private,hs_grad,married,other,unmarried,White,Male,0,0,59,USA,0
33,private,hs_grad,single,other,notInFamily,White,Male,0,0,40,USA,0
35,private,bachelors,married,whiteCollar,wife,White,Female,0,0,40,USA,0
56,selfEmployed,masters_doctorate,married,whiteCollar,husband,White,Male,0,1977,60,notUSA,1
27,private,hs_grad,single,blueCollar,notInFamily,Black,Male,0,0,40,USA,0
32,private,associates,single,other,notInFamily,White,Male,0,0,40,USA,0
21,otherGov,hs_grad,single,professional,ownChild,White,Female,0,0,25,USA,0
31,otherGov,hs_grad,married,other,husband,Black,Male,0,0,40,USA,1
42,private,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,45,USA,0
19,private,hs_grad,single,other,notInFamily,White,Female,0,0,25,USA,0
63,private,prof_school,married,professional,husband,White,Male,99999,0,60,USA,1
34,otherGov,bachelors,single,other,ownChild,White,Male,0,0,18,USA,0
38,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,0
19,private,hs_grad,single,other,ownChild,White,Female,0,0,20,USA,0
34,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
21,private,hs_grad,single,other,notInFamily,Black,Male,0,0,40,notUSA,0
27,private,hs_grad,single,sales,notInFamily,White,Male,0,0,32,USA,0
63,selfEmployed,hs_grad,married,blueCollar,unmarried,White,Male,0,0,60,USA,0
25,private,bachelors,single,professional,ownChild,White,Male,0,0,20,USA,0
51,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
50,private,masters_doctorate,married,sales,husband,White,Male,0,0,40,notUSA,0
63,private,hs_grad,married,other,otherRelative,White,Female,0,0,40,USA,0
53,private,hs_grad,married,sales,notInFamily,White,Female,0,0,40,USA,0
18,selfEmployed,dropout,single,blueCollar,ownChild,White,Male,0,0,10,USA,0
41,private,hs_grad,married,blueCollar,husband,White,Male,5178,0,40,USA,1
32,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
19,private,dropout,single,other,unmarried,Black,Female,0,0,40,USA,0
41,selfEmployed,bachelors,married,sales,notInFamily,White,Male,0,0,45,USA,0
29,private,hs_grad,single,other,notInFamily,Black,Male,0,0,37,USA,0
66,private,hs_grad,married,whiteCollar,husband,White,Male,3818,0,40,USA,0
57,private,bachelors,married,professional,husband,White,Male,0,0,55,USA,1
49,selfEmployed,dropout,married,other,husband,White,Male,0,0,40,USA,1
36,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
33,private,associates,single,other,unmarried,White,Female,0,0,10,USA,0
46,fedGov,dropout,single,other,otherRelative,Black,Male,0,0,40,USA,0
27,private,bachelors,married,other,unmarried,White,Female,0,0,16,USA,0
24,private,hs_grad,single,other,ownChild,AsianPacIslander,Male,0,2339,40,notUSA,0
17,private,dropout,single,sales,ownChild,White,Female,0,0,14,USA,0
32,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
40,selfEmployed,hs_grad,single,other,notInFamily,White,Female,0,0,65,USA,0
35,otherGov,bachelors,married,professional,notInFamily,White,Male,0,0,50,USA,0
22,private,hs_grad,single,other,ownChild,White,Female,0,0,30,USA,0
41,private,hs_grad,single,blueCollar,unmarried,Black,Female,0,0,30,USA,0
22,private,bachelors,single,sales,notInFamily,White,Female,0,0,40,USA,0
45,otherGov,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,1
46,private,bachelors,married,sales,husband,White,Male,0,0,50,USA,1
50,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
47,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,1
36,selfEmployed,hs_grad,married,blueCollar,ownChild,White,Male,0,0,20,USA,0
42,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
23,private,hs_grad,single,other,notInFamily,White,Male,0,0,50,USA,0
28,private,hs_grad,single,other,ownChild,Black,Male,0,0,40,USA,0
44,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,1
47,otherGov,hs_grad,married,other,wife,White,Female,0,0,40,USA,1
61,private,hs_grad,married,sales,husband,White,Male,15024,0,45,USA,1
50,private,dropout,married,blueCollar,husband,Black,Male,0,0,40,USA,0
54,otherGov,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,50,USA,1
18,private,dropout,single,blueCollar,ownChild,AmerIndianEskimo,Male,0,0,40,USA,0
46,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
44,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
50,selfEmployed,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,40,USA,1
32,private,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,60,USA,0
48,private,masters_doctorate,married,professional,notInFamily,White,Male,0,0,25,USA,0
40,private,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,1
34,selfEmployed,dropout,married,blueCollar,husband,White,Male,0,0,72,USA,0
31,private,bachelors,single,professional,ownChild,White,Female,0,0,40,USA,0
43,selfEmployed,masters_doctorate,single,professional,notInFamily,White,Male,99999,0,45,USA,1
33,private,associates,married,professional,notInFamily,White,Male,0,0,40,USA,0
62,private,hs_grad,single,blueCollar,notInFamily,Black,Female,0,0,40,USA,0
44,private,hs_grad,married,blueCollar,husband,Other,Male,0,0,40,notUSA,0
55,private,hs_grad,married,other,notInFamily,White,Male,0,0,40,USA,0
42,selfEmployed,associates,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
42,private,hs_grad,married,other,wife,White,Female,15024,0,40,USA,1
23,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
63,private,hs_grad,single,whiteCollar,notInFamily,White,Female,0,0,40,USA,0
23,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,0
32,private,hs_grad,single,other,ownChild,White,Male,2907,0,35,USA,0
30,private,dropout,married,other,otherRelative,White,Female,0,0,30,notUSA,0
50,fedGov,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
19,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
40,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
45,private,hs_grad,married,professional,notInFamily,White,Female,0,0,40,USA,0
51,selfEmployed,bachelors,married,sales,husband,White,Male,0,0,50,USA,1
29,fedGov,hs_grad,married,other,husband,White,Male,0,0,46,USA,1
64,private,hs_grad,married,sales,husband,White,Male,0,0,40,USA,1
58,private,hs_grad,married,blueCollar,husband,White,Male,0,0,38,USA,1
43,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,45,USA,1
27,private,bachelors,single,other,notInFamily,White,Male,0,0,50,USA,0
40,private,bachelors,married,blueCollar,husband,White,Male,0,0,45,notUSA,1
25,private,hs_grad,single,other,notInFamily,White,Male,2174,0,40,USA,0
27,private,bachelors,single,other,ownChild,Black,Male,0,0,35,USA,0
54,private,masters_doctorate,married,whiteCollar,husband,Black,Male,0,0,40,notUSA,0
25,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
39,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
51,selfEmployed,bachelors,married,blueCollar,husband,White,Male,0,0,60,USA,1
29,private,hs_grad,married,professional,husband,White,Male,0,2129,50,USA,0
49,fedGov,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
39,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,30,USA,0
51,otherGov,masters_doctorate,married,professional,notInFamily,White,Male,0,0,30,USA,0
50,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
39,fedGov,hs_grad,married,other,husband,AsianPacIslander,Male,0,0,40,USA,1
24,private,bachelors,single,other,notInFamily,White,Male,0,0,55,USA,0
43,private,prof_school,married,professional,unmarried,White,Female,15020,0,35,USA,1
60,private,bachelors,married,professional,husband,White,Male,4386,0,84,USA,1
20,private,hs_grad,single,other,ownChild,White,Female,0,0,40,USA,0
60,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,1
35,private,bachelors,married,professional,unmarried,AsianPacIslander,Female,0,0,36,notUSA,0
41,private,bachelors,married,blueCollar,husband,White,Male,0,0,50,USA,1
31,private,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
59,private,associates,married,whiteCollar,husband,White,Male,0,0,40,USA,0
45,private,hs_grad,married,blueCollar,notInFamily,White,Female,0,0,45,USA,0
43,selfEmployed,prof_school,married,professional,wife,White,Female,0,0,5,USA,1
25,private,bachelors,single,whiteCollar,ownChild,White,Male,4650,0,45,USA,0
33,private,masters_doctorate,single,sales,notInFamily,White,Female,0,0,40,USA,0
37,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,55,USA,1
31,otherGov,associates,married,sales,husband,White,Male,0,0,40,USA,1
31,otherGov,hs_grad,married,blueCollar,husband,Black,Male,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,otherRelative,AsianPacIslander,Male,0,1902,40,notUSA,0
51,private,hs_grad,married,other,notInFamily,White,Male,0,0,80,USA,0
50,otherGov,masters_doctorate,married,professional,husband,White,Male,15024,0,40,USA,1
30,private,associates,married,other,unmarried,White,Female,0,0,40,USA,0
32,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
61,private,masters_doctorate,married,professional,husband,White,Male,0,0,18,USA,0
43,private,bachelors,single,sales,ownChild,White,Female,0,0,40,USA,0
21,private,hs_grad,single,other,notInFamily,White,Female,0,2001,25,USA,0
32,private,associates,married,whiteCollar,husband,White,Male,0,0,50,USA,1
41,private,hs_grad,married,sales,husband,AsianPacIslander,Male,0,0,60,USA,0
27,private,hs_grad,single,other,ownChild,White,Male,0,0,10,notUSA,0
23,private,bachelors,single,professional,ownChild,White,Female,0,0,30,USA,0
52,selfEmployed,associates,married,blueCollar,husband,White,Male,0,0,48,USA,1
38,private,bachelors,married,whiteCollar,husband,AsianPacIslander,Male,0,0,60,USA,1
25,private,bachelors,single,professional,notInFamily,White,Female,0,0,40,USA,0
38,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,55,USA,1
39,private,associates,married,other,husband,White,Male,0,0,40,notUSA,0
64,selfEmployed,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,70,USA,0
31,selfEmployed,prof_school,married,professional,wife,White,Female,0,0,99,USA,1
56,private,hs_grad,married,other,husband,White,Male,7298,0,45,USA,1
40,private,hs_grad,married,professional,husband,White,Male,0,0,40,USA,0
39,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
50,private,hs_grad,married,sales,unmarried,White,Female,0,0,40,USA,0
23,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
41,selfEmployed,masters_doctorate,married,professional,husband,White,Male,0,0,70,USA,1
37,private,bachelors,married,blueCollar,husband,White,Male,0,0,40,USA,1
52,private,hs_grad,married,blueCollar,husband,White,Male,15024,0,40,USA,1
29,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
62,private,dropout,married,other,husband,AsianPacIslander,Male,0,0,40,notUSA,0
41,private,hs_grad,married,blueCollar,notInFamily,White,Female,0,0,40,USA,0
47,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,1
25,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
22,private,hs_grad,married,sales,husband,Black,Male,0,0,20,USA,0
42,private,hs_grad,married,other,unmarried,White,Female,0,0,36,USA,0
27,private,bachelors,single,professional,notInFamily,White,Male,0,0,50,USA,0
33,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
37,private,masters_doctorate,married,sales,husband,White,Male,0,0,50,USA,1
29,selfEmployed,dropout,married,other,unmarried,White,Female,0,0,27,USA,0
49,private,hs_grad,married,blueCollar,husband,White,Male,0,0,43,USA,0
44,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,0
47,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,1
49,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
37,otherGov,hs_grad,married,blueCollar,husband,White,Male,5013,0,40,USA,0
41,private,hs_grad,married,sales,wife,White,Female,15024,0,50,notUSA,1
19,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
22,private,hs_grad,single,other,notInFamily,Black,Male,0,0,70,USA,0
45,private,dropout,married,blueCollar,husband,White,Male,4386,0,40,USA,1
24,private,hs_grad,single,sales,ownChild,White,Female,0,0,25,USA,0
67,otherGov,dropout,married,other,husband,Black,Male,0,0,40,USA,0
28,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,notUSA,0
57,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,1
68,private,hs_grad,married,blueCollar,notInFamily,White,Female,0,0,28,USA,0
49,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
42,private,masters_doctorate,single,sales,notInFamily,White,Male,0,0,65,USA,0
61,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,1
47,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
22,private,dropout,single,blueCollar,notInFamily,AmerIndianEskimo,Male,0,0,40,USA,0
58,otherGov,masters_doctorate,married,professional,husband,White,Male,7688,0,50,USA,1
